"id_pd","nombre_pd","direccion","nombre_institucional","id_provincia","id_departamento","id_localidad","cod_bahra_localidad","id_municipio","provincia","departamento","localidad","municipio","mail_institucional","latitud","longitud","horarios","link_facebook","estado"
"248","Cañada de Gómez","Quintana 46","Edificio Municipal","AR-S","1696","11284","82056030000 ","SFE044","Santa Fe","Iriondo","Cañada de Gomez","Cañada de Gómez","canada@puntodigital.gob.ar","-32.820003","-61.401061","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","https://www.facebook.com/puntodigitalCDG/","Activo"
"249","Ceres","Av. Vicente Casares 200","Edificio Municipal","AR-S","1685","11511","82091060000 ","SFE066","Santa Fe","San Cristobal","Ceres","Ceres","ceres@puntodigital.gob.ar","-29.883419","-61.944309","Lunes 07:00 a 19:00 , Martes 07:00 a 19:00 , Miércoles 07:00 a 19:00 , Jueves 07:00 a 21:00 , Viernes 07:00 a 19:00 ","https://www.facebook.com/Punto-DigitalCeres-103588036924703/","Activo"
"250","Comuna Emilia","Bdier. Estanislao López S/N","Edificio Municipal","AR-S","1694","11318","82063070000 ","SFE305","Santa Fe","La Capital","Emilia","Santa Fe","comunaemilia@puntodigital.gob.ar","-31.058452","-60.745463","Lunes 07:00 a 12:00 - 16:00 a 20:00 , Martes 07:00 a 12:00 - 16:00 a 20:00 , Miércoles 07:00 a 12:00 - 15:00 a 19:00 , Jueves 07:00 a 12:00 - 16:00 a 19:00 , Viernes 07:00 a 12:00 - 16:00 a 19:00 ","","Activo"
"251","El Trébol","Bv. América 1181","Edificio Municipal","AR-S","1698","11693","82126070000 ","SFE105","Santa Fe","San Martin","El Trebol","El Trébol","eltrebol@puntodigital.gob.ar","-32.199466","-61.700429","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 - 18:00 a 21:00 , Miércoles 07:00 a 13:00 - 14:30 a 18:00 , Jueves 07:00 a 13:00 - 18:00 a 21:30 , Viernes 07:00 a 13:00 - 18:00 a 22:00 ","NAC -Punto Digital- El Trébol","Activo"
"252","Esperanza","Rivadavia 1390","Edificio Municipal","AR-S","1700","11367","82070050000 ","SFE112","Santa Fe","Las Colonias","Esperanza","Esperanza","esperanza@puntodigital.gob.ar","-31.448986","-60.930366","Lunes 07:00 a 12:00 - 15:00 a 17:00 , Martes 07:00 a 12:00 - 15:00 a 17:00 , Miércoles 07:00 a 12:00 - 15:00 a 19:30 , Jueves 07:00 a 12:00 - 15:00 a 17:00 , Viernes 07:00 a 12:00 - 15:00 a 17:00 ","https://www.facebook.com/profile.php?id=100008178489492","Activo"
"253","Gálvez","Bv. Pasteur 444","Edificio Municipal","AR-S","1693","11580","82105130000 ","SFE132","Santa Fe","San Jeronimo","Galvez","Gálvez","galvezsantafe@puntodigital.gob.ar","-32.0314432","-61.2245739","Lunes 08:00 a 11:30 - 16:00 a 20:00 , Martes 08:30 a 12:00 - 16:00 a 20:30 , Miércoles 08:30 a 11:00 - 16:00 a 20:30 , Jueves 08:00 a 12:00 - 16:00 a 21:00 , Viernes 08:30 a 11:00 - 16:00 a 18:00 , Sábado 09:00 a 12:30 ","https://www.facebook.com/puntodigitalgalvez/","Activo"
"254","Granadero Baigorria I","Calle 2 180","Edificio Municipal","AR-S","1684","11477","82084160000 ","SFE143","Santa Fe","Rosario","Granadero Baigorria","Granadero Baigorria","baigorria1@puntodigital.gob.ar","-32.847333","-60.709736","Lunes 07:00 a 17:00 , Martes 07:00 a 17:00 , Miércoles 07:00 a 17:00 , Jueves 07:00 a 17:00 , Viernes 07:00 a 17:00 ","https://www.facebook.com/puntodigital.granaderobaigorria/","Activo"
"255","Granadero Baigorria II","Rivadavia 276","Biblioteca popular","AR-S","1684","11477","82084160000 ","SFE143","Santa Fe","Rosario","Granadero Baigorria","Granadero Baigorria","baigorria2@puntodigital.gob.ar","-32.847333","-60.709736","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","https://www.facebook.com/puntodigital.granaderobaigorria/","Temporalmente cerrado"
"256","Las Parejas","Avenida 17 615","Edificio municipal","AR-S","1692","10946","82007030000 ","SFE186","Santa Fe","Belgrano","Las Parejas","Las Parejas","lasparejas@puntodigital.gob.ar","-32.682681","-61.523158","Lunes 08:30 a 19:00 , Martes 08:30 a 19:00 , Miércoles 08:30 a 19:00 , Jueves 08:30 a 19:00 , Viernes 08:30 a 19:00 ","https://www.facebook.com/PdLASPAREJAS","Activo"
"257","Llambi Campbell","General Urquiza 338","Edificio Municipal","AR-S","1694","11320","82063090000 ","SFE193","Santa Fe","La Capital","Llambi Campbell","Llambi Campbell","llambicampbell@puntodigital.gob.ar","-31.185515","-60.745529","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","https://www.facebook.com/Punto-Digital-Llambi-Campbell-677632435676145/","Activo"
"258","Malabrigo","Belgrano 1565","Edificio Municipal","AR-S","1695","11251","82049150000 ","SFE206","Santa Fe","General Obligado","Malabrigo","Malabrigo","malabrigo@puntodigital.gob.ar","-29.347444","-59.9703702","Lunes 14:00 a 20:00 , Martes 14:00 a 20:00 , Miércoles 14:00 a 20:00 , Jueves 14:00 a 20:00 , Viernes 14:00 a 20:00 ","https://www.facebook.com/NacMalabrigo","Activo"
"259","Puerto General San Martín","Avenida Córdoba 1152","Edificio Municipal","AR-S","1687","11651","82119080000 ","SFE252","Santa Fe","San Lorenzo","Puerto General San Martin","Puerto General San Martín","puertosanmartin@puntodigital.gob.ar","-32.71623","-60.738471","Lunes 07:00 a 17:00 , Martes 07:00 a 17:00 , Miércoles 07:00 a 17:00 , Jueves 07:00 a 17:00 , Viernes 07:00 a 17:00 ","https://www.facebook.com/Punto.Digital.MPGSM","Activo"
"260","Roldán","Rioja 642","Institución Educativa","AR-S","1687","11654","82119110000 ","SFE262","Santa Fe","San Lorenzo","Roldan","Roldán","roldan@puntodigital.gob.ar","-32.8984715","-60.9062102","Lunes 08:00 a 13:00 - 16:00 a 21:00 , Martes 08:00 a 13:00 - 16:00 a 21:00 , Miércoles 08:00 a 13:00 - 16:00 a 21:00 , Jueves 08:00 a 13:00 - 16:00 a 21:00 , Viernes 08:00 a 13:00 - 16:00 a 21:00 ","https://www.facebook.com/nac.roldan","Activo"
"261","Rosario I (UNR)","Riobamba 189 Bis","Institución Educativa","AR-S","1684","11488","82084270000 ","SFE264","Santa Fe","Rosario","Rosario","Rosario","unrrosario@puntodigital.gob.ar","-32.965317","-60.629524","Lunes 09:00 a 17:00 , Martes 09:00 a 17:00 , Miércoles 09:00 a 17:00 , Jueves 09:00 a 17:00 , Viernes 09:00 a 17:00 ","https://www.facebook.com/nacseuunr2015N/","Temporalmente cerrado"
"263","Santa Rosa de Calchines","Fray Antonio Rossi y Presbítero Pedro Luis Marozzi","Edificio municipal","AR-S","1699","11094","82035050000 ","SFE310","Santa Fe","Garay","Santa Rosa de Calchines","Santa Rosa de Calchines","srcalchines@puntodigital.gob.ar","-31.421601","-60.333554","Lunes 08:00 a 12:00 - 14:00 a 18:00 , Martes 08:00 a 12:00 - 14:00 a 18:00 , Miércoles 08:00 a 12:00 - 14:00 a 18:00 , Jueves 08:00 a 12:00 - 14:00 a 18:00 , Viernes 08:00 a 12:00 - 14:00 a 18:00 ","https://www.facebook.com/nac.santarosadecalchines/","Activo"
"264","Sauce Viejo","Córdoba 1400","CIC","AR-S","1694","11330","82063190001 ","SFE318","Santa Fe","La Capital","Sauce Viejo","Sauce Viejo","sauceviejo@puntodigital.gob.ar","-31.773717","-60.837698","Lunes 07:00 a 19:00 , Martes 07:00 a 19:00 , Miércoles 07:00 a 19:00 , Jueves 07:00 a 19:00 , Viernes 07:00 a 19:00 , Sábado 08:00 a 13:00 ","https://www.facebook.com/Punto-Digital-Sauce-Viejo-607733102664693/?ref=br_rs","Activo"
"265","Tostado","Balcarce S/N","Edificio Municipal","AR-S","1701","11449","82077080000 ","SFE336","Santa Fe","Nueve de Julio","Tostado","Tostado","tostado@puntodigital.gob.ar","-29.229162","-61.77172","Lunes 08:00 a 13:00 - 14:00 a 20:00 , Martes 08:00 a 13:00 - 14:00 a 20:00 , Miércoles 08:00 a 13:00 - 14:00 a 20:00 , Jueves 08:00 a 13:00 - 14:00 a 20:00 , Viernes 08:00 a 13:00 - 14:00 a 20:00 ","https://www.facebook.com/nac.tostado/?ref=br_rs","Activo"
"266","Rosario II (UTN)","Estanislao Ceballoz 1341","Institución Educativa","AR-S","1684","11488","82084270000 ","SFE264","Santa Fe","Rosario","Rosario","Rosario","utnrosario@puntodigital.gob.ar","-32.944243","-60.650539","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","","Activo"
"267","Venado Tuerto","Vuelta de Obligado 298","CIC","AR-S","1683","11162","82042290000 ","SFE339","Santa Fe","General Lopez","Venado Tuerto","Venado Tuerto","venadotuerto@puntodigital.gob.ar","-33.759775","-61.95021","Lunes 07:00 a 20:00 , Martes 07:00 a 20:00 , Miércoles 07:00 a 20:00 , Jueves 07:00 a 20:00 , Viernes 07:00 a 20:00 , Sábado 08:00 a 13:00 - 16:00 a 19:00 ","https://www.facebook.com/Punto.Digital.VT","Temporalmente cerrado"
"268","Ibarlucea","Av. Del Rosario 800","Edificio Municipal","AR-S","1684","11478","82084170000 ","SFE155","Santa Fe","Rosario","Ibarlucea","Ibarlucea","ybarlucea@puntodigital.gob.ar","-32.846796","-60.79783","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","","Temporalmente cerrado"
"269","Rosario III (Asociación Nazareth)","Guemes Martin 2735","ONG","AR-S","1684","11488","82084270000 ","SFE264","Santa Fe","Rosario","Rosario","Rosario","nazareth@puntodigital.gob.ar","-32.931949","-60.657956","Lunes 08:00 a 16:30 , Martes 08:00 a 16:30 , Miércoles 08:00 a 16:30 , Jueves 08:00 a 16:30 , Viernes 08:00 a 16:30 ","","Activo"
"270","Rosario IV (Politécnico)","Ayacucho 1667","Institución Educativa","AR-S","1684","11488","82084270000 ","SFE264","Santa Fe","Rosario","Rosario","Rosario","politecnicorosario@puntodigital.gob.ar","-32.944243","-60.650539","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","https://www.facebook.com/puntodigitalpolitecnico/","Activo"
"271","Villa Gobernador Gálvez","Nahuel Huapi y Pasaje siete","CIC","AR-S","1684","11492","82084310000 ","SFE349","Santa Fe","Rosario","Villa Gobernador Galvez","Villa Gobernador Gálvez","villagobgalvez@puntodigital.gob.ar","-33.032705","-60.650701","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","https://www.facebook.com/Punto-Digital-Villa-Gobernador-Galv%C3%A9z-413629502340426/","Temporalmente cerrado"
"272","Ciudad de Santa Fe I (CAJ)","Facundo Zuviría 8002","CAJ","AR-S","1694","11328","82063170000 ","SFE305","Santa Fe","La Capital","Santa Fe","Santa Fe","cajsantafe@puntodigital.gob.ar","-31.5928168","-60.6990915","Lunes 09:00 a 18:00 , Martes 09:00 a 18:00 , Miércoles 09:00 a 18:00 , Jueves 09:00 a 18:00 , Viernes 09:00 a 18:00 ","https://www.facebook.com/PuntoDigitalCAJStaFe/","Activo"
"273","Comuna Fighiera","Moreno 1347","CIC","AR-S","1684","11474","82084130000 ","SFE121","Santa Fe","Rosario","Fighiera","Fighiera","fighiera@puntodigital.gob.ar","-33.193012","-60.471272","Martes 07:00 a 21:00 , Miércoles 07:00 a 21:00 , Jueves 07:00 a 21:00 ","https://www.facebook.com/nacfighiera.naccomunadefighiera?fref=ufi","Temporalmente cerrado"
"274","Rosario V (UNR Derecho)","Córdoba 2020","Institución Educativa","AR-S","1684","11488","82084270000 ","SFE264","Santa Fe","Rosario","Rosario","Rosario","unrderecho@puntodigital.gob.ar","-32.943857","-60.651055","Lunes 09:00 a 15:00 , Martes 09:00 a 15:00 , Miércoles 09:00 a 15:00 , Jueves 09:00 a 15:00 , Viernes 09:00 a 15:00 ","","Activo"
"276","Villa Constitución","San Cayetano sin numero","CIC","AR-S","1686","11080","82028230000 ","SFE347","Santa Fe","Constitucion","Villa Constitucion","Villa Constitución","villaconstitucion@puntodigital.gob.ar","-33.227158","-60.32987","","","Temporalmente cerrado"
"278","Capitán Bermudez","Laprida y Ayacucho sin numero","CIC","AR-S","1687","11645","82119020000 ","SFE049","Santa Fe","San Lorenzo","Capitan Bermudez","Capitán Bermúdez","capitanbermudez@puntodigital.gob.ar","-32.802115","-60.726659","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
"280","25 de Mayo (San Juan)","Calle 25 S/N","CIC","AR-J","1596","10513","70126030001 ","SJU018","San Juan","Veinticinco de Mayo","La Chimbera","Veinticinco de Mayo","25demayo@puntodigital.gob.ar","-32.022627","-67.666223","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
"281","Chimbas","Patagonia y Greco s/n","CIC","AR-J","1583","10363","70042010001 ","SJU005","San Juan","Chimbas","Chimbas","Chimbas","chimbas@puntodigital.gob.ar","-31.502887","-68.513431","Lunes 07:30 a 13:30 - 14:00 a 20:00 , Martes 07:30 a 13:30 - 14:00 a 20:00 , Miércoles 07:30 a 13:30 - 14:00 a 20:00 , Jueves 07:30 a 13:30 - 14:00 a 20:01 , Viernes 07:30 a 13:30 - 14:00 a 20:00 ","","Activo"
"283","Media Agua","José Ares ","CIC","AR-J","1593","10482","70105100000 ","SJU015","San Juan","Sarmiento","Villa Media Agua","Sarmiento","mediaagua@puntodigital.gob.ar","-31.985913","-68.428898","Lunes 08:00 a 13:00 - 14:00 a 18:30 , Martes 08:00 a 13:00 - 14:00 a 18:30 , Miércoles 08:00 a 13:00 - 14:00 a 18:30 , Jueves 14:00 a 18:30 , Viernes 08:00 a 13:00 - 14:00 a 18:30 ","https://www.facebook.com/pdmediaagua/","Activo"
"284","Rawson I (Biblioteca, San Juan)","Dr. Ortega S/N","Biblioteca Popular","AR-J","1588","10443","70077010002 ","SJU010","San Juan","Rawson","Rawson","Rawson","rawson@puntodigital.gob.ar","-31.666657","-68.45317","Lunes 09:00 a 13:00 - 17:00 a 21:00 , Martes 09:00 a 13:00 - 17:00 a 21:00 , Miércoles 09:00 a 13:00 - 17:00 a 21:00 , Jueves 09:00 a 13:00 - 17:00 a 21:00 , Viernes 09:00 a 13:00 - 17:00 a 21:00 ","","Activo"
"285","Rawson II (Médano de Oro, San Juan)","Calle Ramón Franco S/N","CIC","AR-J","1588","10437","70077000006 ","SJU010","San Juan","Rawson","Colonia Medano de Oro","Rawson","medanodeoro@puntodigital.gob.ar","-31.606151","-68.449485","Lunes 08:30 a 15:30 , Martes 08:30 a 15:30 , Miércoles 08:30 a 15:30 , Jueves 08:30 a 15:30 , Viernes 12:30 a 18:30 , Sábado 09:00 a 13:00 ","https://www.facebook.com/Nac-Medanodeoro-Cic-1155077677936936/?hc_ref=NEWSFEED","Activo"
"287","Ciudad de Salta I (Ente de Desarrollo Económico)","Independencia 910","Institución Educativa","AR-A","1681","9508","66028050003 ","SAL048","Salta","Capital","Salta","Salta","saltaartesyoficios@puntodigital.gob.ar","-24.808333","-65.403914","Lunes 08:00 a 22:00 , Martes 08:00 a 22:00 , Miércoles 08:00 a 22:00 , Jueves 08:00 a 22:00 , Viernes 08:00 a 22:00 ","","Activo"
"288","Ciudad de Salta II (Barrio Unión)","Miró manzana 357a","CIC","AR-A","1681","9505","66028050000 ","SAL048","Salta","Capital","Salta","Salta","saltaunion@puntodigital.gob.ar","-24.722528","-65.394026","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","https://www.facebook.com/PD.gob.ar/","Activo"
"289","San Antonio de los Cobres I","Avellaneda S/N","Edificio Municipal","AR-A","1682","9829","66105020000 ","SAL049","Salta","Los Andes","San Antonio de los Cobres","San Antonio de los Cobres","sanantoniodeloscobres@puntodigital.gob.ar","-24.218534","-66.319538","Lunes 08:00 a 13:00 - 14:00 a 18:00 , Martes 08:00 a 13:00 - 14:00 a 18:00 , Miércoles 08:00 a 13:00 - 14:00 a 18:00 , Jueves 08:00 a 13:00 - 14:00 a 18:00 , Viernes 08:00 a 13:00 - 14:00 a 18:00 ","","Activo"
"290","Ciudad de Salta III (CIC Santa Cecilia)","Martín Fierro S/N","CIC","AR-A","1681","9505","66028050000 ","SAL048","Salta","Capital","Salta","Salta","santacecilia@puntodigital.gob.ar","-24.830325","-65.397813","Lunes 08:00 a 12:00 - 14:00 a 20:00 , Martes 08:00 a 12:00 - 14:00 a 20:00 , Miércoles 08:00 a 12:00 - 14:00 a 20:00 , Jueves 08:00 a 12:00 - 14:00 a 20:00 , Viernes 08:00 a 12:00 - 14:00 a 20:00 ","","Activo"
"291","Ciudad de Salta IV (CIC Constitución)","Martin Estrada S/N","CIC","AR-A","1681","9505","66028050000 ","SAL048","Salta","Capital","Salta","Salta","constitucionsalta@puntodigital.gob.ar","-24.798382","-65.374871","Lunes 14:00 a 20:00 , Martes 14:00 a 20:00 , Miércoles 14:00 a 20:00 , Jueves 14:00 a 20:00 , Viernes 14:00 a 20:00 ","","Activo"
"292","Ciudad de Salta V (Penal de Castañares)","Houssay","Penal","AR-A","1681","9508","66028050003 ","SAL048","Salta","Capital","Salta","Salta","castanares@puntodigital.gob.ar","-24.730256","-65.406203","Lunes 08:00 a 18:00 , Martes 08:00 a 18:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 18:00 , Sábado 08:00 a 18:00 ","","Activo"
"293","Pichanal","San Francisco","ONG","AR-A","1668","9937","66126060000 ","SAL041","Salta","Oran","Pichanal","Pichanal","pichanal@puntodigital.gob.ar","-23.309714","-64.219738","Lunes 09:30 a 12:30 - 15:00 a 18:00 , Martes 15:00 a 18:00 , Miércoles 09:30 a 12:30 - 15:00 a 18:00 , Jueves 15:00 a 18:00 , Viernes 09:30 a 12:30 - 15:00 a 18:00 , Sábado 15:00 a 17:00 ","https://www.facebook.com/Arakuarenda-Punto-Digital-Pichanal-991334920998544/?hc_ref=SEARCH","Activo"
"294","Cerrillos","Av. Güemes 419","Edificio Municipal","AR-A","1676","9523","66035010000 ","SAL009","Salta","Cerrillos","Cerrillos","San José de los Cerrillos","cerrillos@puntodigital.gob.ar","-24.896172","-65.487373","Lunes 07:00 a 13:00 - 14:00 a 19:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 - 14:00 a 19:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 - 14:00 a 19:00 ","","Activo"
"295","San Antonio de los Cobres II (Olacapato)","s/d s/d","Edificio Municipal","AR-A","1682","9828","66105010000 ","SAL049","Salta","Los Andes","Olacapato","San Antonio de los Cobres","olacapato@puntodigital.gob.ar","-24.137472","-66.716537","Lunes 00:08 a 18:00 ","","Activo"
"296","Piedra Buena I","Bella vista 25","CIC","AR-Z","1608","10863","78007010000 ","SCR002","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Comandante Luis Piedrabuena","piedrabuena@puntodigital.gob.ar","-49.974078","-68.910928","Lunes 09:00 a 13:00 , Martes 09:00 a 13:00 , Miércoles 09:00 a 13:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 ","https://www.facebook.com/nacpiedrabuena.santacruz","Activo"
"297","Puerto San Julián","Nicanor Hernandez 1560","CIC","AR-Z","1612","10921","78042010000 ","SCR010","Santa Cruz","Magallanes","Puerto San Julian","Puerto San Julián","sanjulian@puntodigital.gob.ar","-49.310085","-67.741528","Lunes 09:00 a 20:00 , Martes 09:00 a 20:00 , Miércoles 09:00 a 20:00 , Jueves 09:00 a 20:00 , Viernes 09:00 a 20:00 ","https://www.facebook.com/puntodigital.sanjulian?fref=ts","Activo"
"298","Río Turbio","Av. circunvalación gendarmeria nacional 1105","CIC","AR-Z","1613","10904","78021070000 ","SCR013","Santa Cruz","Güer Aike","Yacimientos Rio Turbio","Río Turbio","rioturbio@puntodigital.gob.ar","-51.530241","-72.336476","Lunes 08:00 a 18:00 , Martes 08:00 a 18:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 18:00 ","https://www.facebook.com/Punto-Digital-R%C3%ADo-Turbio-1496213603769392/?ref=br_rs","Activo"
"299","Las Heras (Santa Cruz)","Manzana 277A Solar 2","CIC","AR-Z","1607","10881","78014060000 ","SCR005","Santa Cruz","Deseado","Las Heras","Las Heras","lasherassantacruz@puntodigital.gob.ar","-46.548649","-68.952169","Lunes 08:00 a 18:00 , Martes 08:00 a 18:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 06:00 , Sábado 15:00 a 17:00 ","https://www.facebook.com/Punto-Digital-Las-Heras-Santa-Cruz-1647013078917996/?ref=br_rs","Activo"
"300","Cañadón Seco","Estancia “Los Claveles”","ONG","AR-Z","1607","10877","78014020000 ","SCR019","Santa Cruz","Deseado","Cañadon Seco","Cañadón Seco","canadonseco@puntodigital.gob.ar","-46.532181","-67.551847","Lunes 08:00 a 13:00 - 15:00 a 20:00 , Martes 08:00 a 13:00 - 15:00 a 20:00 , Miércoles 08:00 a 13:00 - 15:00 a 20:00 , Jueves 08:00 a 13:00 - 15:00 a 20:00 , Viernes 08:00 a 13:00 - 15:00 a 20:00 ","","Activo"
"302","Río Gallegos I (Kunfi Quirós)","Los Pozos 260","Biblioteca Popular","AR-Z","1613","10901","78021040000 ","SCR012","Santa Cruz","Güer Aike","Rio Gallegos","Río Gallegos","kunfiquiros@puntodigital.gob.ar","-51.633104","-69.198223","Lunes 09:00 a 17:00 , Martes 09:00 a 17:00 , Miércoles 09:00 a 17:00 , Jueves 09:00 a 17:00 , Viernes 09:00 a 17:00 ","https://www.facebook.com/Punto-Digital-R%C3%ADo-Gallegos-Kunfi-Quir%C3%B3s-713470382173796/?ref=br_rs","Activo"
"303","Puerto Deseado","Venezuela y Patagonia Centenario","Institución Educativa","AR-Z","1607","10883","78014080000 ","SCR009","Santa Cruz","Deseado","Puerto Deseado","Puerto Deseado","puertodeseado@puntodigital.gob.ar","-47.746115","-65.888207","Lunes 08:30 a 20:30 , Martes 08:30 a 20:30 , Miércoles 08:30 a 20:30 , Jueves 08:30 a 20:30 , Viernes 08:30 a 20:30 ","","Temporalmente cerrado"
"305","Gregores","Aurora Tico (Antonio Fernández Oeste) 75","CIC","AR-Z","1610","10925","78049020000 ","SCR004","Santa Cruz","Rio Chico","Gobernador Gregores","Gobernador Gregores","gregores@puntodigital.gob.ar","-48.744399","-70.257402","Lunes 09:30 a 18:00 , Martes 09:30 a 18:00 , Miércoles 09:30 a 18:00 , Jueves 09:30 a 18:00 , Viernes 09:30 a 18:00 ","","Activo"
"306","Piedra Buena II (Batallón)","Bella vista Manzana 291","Batallon","AR-Z","1608","10863","78007010000 ","SCR002","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Comandante Luis Piedrabuena","piedrabuena2@puntodigital.gob.ar","-49.972602","-68.916893","Lunes 08:00 a 13:00 - 15:00 a 18:00 , Martes 08:00 a 13:00 - 15:00 a 18:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 - 15:00 a 18:00 , Viernes 08:00 a 13:00 , Sábado 20:00 a 23:59 ","","Activo"
"308","Ushuaia","Kuanip 2089","Edificio Municipal","AR-V","1642","13537","94014020000 ","TDF003","Tierra del Fuego","Ushuaia","Ushuaia","Ushuaia","ushuaia@puntodigital.gob.ar","-54.822766","-68.350633","Lunes 08:00 a 19:00 , Martes 08:00 a 19:00 , Miércoles 08:00 a 19:00 , Jueves 08:00 a 19:00 , Viernes 08:00 a 19:00 , Sábado 14:00 a 19:00 ","","Activo"
